run_id,engine,engine_version,suite,scale_factor,bench_instance_type,benchmark,namespace,query,run,query_start_time,query_end_time,result_correct,error,rows_returned,dm_rounds,files_before,files_after,delete_files_before,delete_files_after
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q05,2,2026-06-18T12:44:53.790746+00:00,2026-06-18T12:44:58.355556+00:00,,,5,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q06,0,2026-06-18T12:45:01.775796+00:00,2026-06-18T12:45:05.211354+00:00,true,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q06,1,2026-06-18T12:45:05.211657+00:00,2026-06-18T12:45:08.661313+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q06,2,2026-06-18T12:45:08.661388+00:00,2026-06-18T12:45:12.120995+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q07,0,2026-06-18T12:45:17.155464+00:00,2026-06-18T12:45:22.141351+00:00,true,,4,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q07,1,2026-06-18T12:45:22.141747+00:00,2026-06-18T12:45:27.027530+00:00,,,4,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q07,2,2026-06-18T12:45:27.027608+00:00,2026-06-18T12:45:32.142939+00:00,,,4,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q08,0,2026-06-18T12:45:37.721580+00:00,2026-06-18T12:45:43.314776+00:00,true,,2,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q08,1,2026-06-18T12:45:43.315132+00:00,2026-06-18T12:45:49.131187+00:00,,,2,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q08,2,2026-06-18T12:45:49.131261+00:00,2026-06-18T12:45:55.105222+00:00,,,2,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q09,0,2026-06-18T12:46:00.967422+00:00,2026-06-18T12:46:06.787175+00:00,true,,175,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q09,1,2026-06-18T12:46:06.788218+00:00,2026-06-18T12:46:12.731692+00:00,,,175,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q09,2,2026-06-18T12:46:12.731786+00:00,2026-06-18T12:46:18.494927+00:00,,,175,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q10,0,2026-06-18T12:46:23.284364+00:00,2026-06-18T12:46:27.990258+00:00,true,,20,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q10,1,2026-06-18T12:46:27.990877+00:00,2026-06-18T12:46:32.784539+00:00,,,20,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q10,2,2026-06-18T12:46:32.784632+00:00,2026-06-18T12:46:37.649462+00:00,,,20,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q11,0,2026-06-18T12:46:39.155801+00:00,2026-06-18T12:46:40.570926+00:00,true,,0,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q11,1,2026-06-18T12:46:40.571313+00:00,2026-06-18T12:46:41.985211+00:00,,,0,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q11,2,2026-06-18T12:46:41.985287+00:00,2026-06-18T12:46:43.399185+00:00,,,0,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q12,0,2026-06-18T12:46:47.413828+00:00,2026-06-18T12:46:51.540678+00:00,true,,2,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q12,1,2026-06-18T12:46:51.541234+00:00,2026-06-18T12:46:55.643279+00:00,,,2,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q12,2,2026-06-18T12:46:55.643360+00:00,2026-06-18T12:46:59.826799+00:00,,,2,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q13,0,2026-06-18T12:47:01.346536+00:00,2026-06-18T12:47:02.713573+00:00,true,,46,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q13,1,2026-06-18T12:47:02.713999+00:00,2026-06-18T12:47:04.086314+00:00,,,46,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q13,2,2026-06-18T12:47:04.086394+00:00,2026-06-18T12:47:05.555418+00:00,,,46,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q14,0,2026-06-18T12:47:08.625409+00:00,2026-06-18T12:47:11.786074+00:00,true,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q14,1,2026-06-18T12:47:11.786428+00:00,2026-06-18T12:47:15.164677+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q14,2,2026-06-18T12:47:15.164756+00:00,2026-06-18T12:47:18.320080+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q15,0,2026-06-18T12:47:21.354893+00:00,2026-06-18T12:47:24.377274+00:00,true,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q15,1,2026-06-18T12:47:24.377586+00:00,2026-06-18T12:47:27.297528+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q15,2,2026-06-18T12:47:27.297610+00:00,2026-06-18T12:47:30.176493+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q16,0,2026-06-18T12:47:31.243362+00:00,2026-06-18T12:47:32.311550+00:00,true,,27840,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q16,1,2026-06-18T12:47:32.465084+00:00,2026-06-18T12:47:33.533225+00:00,,,27840,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q16,2,2026-06-18T12:47:33.534784+00:00,2026-06-18T12:47:34.560068+00:00,,,27840,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q17,0,2026-06-18T12:47:38.754171+00:00,2026-06-18T12:47:42.937748+00:00,true,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q17,1,2026-06-18T12:47:42.938138+00:00,2026-06-18T12:47:47.078941+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q17,2,2026-06-18T12:47:47.079021+00:00,2026-06-18T12:47:51.304847+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q18,0,2026-06-18T12:47:56.173993+00:00,2026-06-18T12:48:00.916474+00:00,true,,100,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q18,1,2026-06-18T12:48:00.917640+00:00,2026-06-18T12:48:05.600243+00:00,,,100,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q18,2,2026-06-18T12:48:05.600333+00:00,2026-06-18T12:48:10.277803+00:00,,,100,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q19,0,2026-06-18T12:48:14.929742+00:00,2026-06-18T12:48:19.548811+00:00,true,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q19,1,2026-06-18T12:48:19.549832+00:00,2026-06-18T12:48:24.213808+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q19,2,2026-06-18T12:48:24.213891+00:00,2026-06-18T12:48:28.898403+00:00,,,1,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q20,0,2026-06-18T12:48:33.608349+00:00,2026-06-18T12:48:38.190697+00:00,true,,1804,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q20,1,2026-06-18T12:48:38.196715+00:00,2026-06-18T12:48:43.035111+00:00,,,1804,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q20,2,2026-06-18T12:48:43.035257+00:00,2026-06-18T12:48:47.636633+00:00,,,1804,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q21,0,2026-06-18T12:48:56.282104+00:00,2026-06-18T12:49:04.886292+00:00,true,,100,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q21,1,2026-06-18T12:49:04.887094+00:00,2026-06-18T12:49:13.602098+00:00,,,100,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q21,2,2026-06-18T12:49:13.602184+00:00,2026-06-18T12:49:22.354532+00:00,,,100,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q22,0,2026-06-18T12:49:23.402052+00:00,2026-06-18T12:49:24.394112+00:00,true,,7,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q22,1,2026-06-18T12:49:24.394528+00:00,2026-06-18T12:49:25.431299+00:00,,,7,,,,,
26e81874d1444bbaa8b6913f127d7e2b,duckdb,1.5.4,tpch,10,c8gd.4xlarge,analytical,bench_sf10_512mb_file_size_try3,q22,2,2026-06-18T12:49:25.431376+00:00,2026-06-18T12:49:26.435219+00:00,,,7,,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,lf_ss_round1,0,2026-07-09T09:26:57.977602+00:00,2026-07-09T09:26:58.163400+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,lf_sr_round1,0,2026-07-09T09:26:58.163696+00:00,2026-07-09T09:26:58.283064+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,lf_cs_round1,0,2026-07-09T09:26:58.283383+00:00,2026-07-09T09:26:58.440899+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,lf_cr_round1,0,2026-07-09T09:26:58.441204+00:00,2026-07-09T09:26:58.558664+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,lf_ws_round1,0,2026-07-09T09:26:58.558972+00:00,2026-07-09T09:26:58.698383+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,lf_wr_round1,0,2026-07-09T09:26:58.698793+00:00,2026-07-09T09:26:58.828893+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,df_ss_round1,0,2026-07-09T09:26:58.829196+00:00,2026-07-09T09:26:59.083417+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,df_cs_round1,0,2026-07-09T09:26:59.084855+00:00,2026-07-09T09:26:59.195616+00:00,,,,1,,,,
ced6eabf6adc4185954ae250e10b3e9c,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_ac43caa1,df_ws_round1,0,2026-07-09T09:26:59.195935+00:00,2026-07-09T09:26:59.312993+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,lf_ss_round1,0,2026-07-09T09:27:36.762172+00:00,2026-07-09T09:27:36.796886+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,lf_sr_round1,0,2026-07-09T09:27:36.797238+00:00,2026-07-09T09:27:36.822281+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,lf_cs_round1,0,2026-07-09T09:27:36.822528+00:00,2026-07-09T09:27:36.864318+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,lf_cr_round1,0,2026-07-09T09:27:36.864546+00:00,2026-07-09T09:27:36.893808+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,lf_ws_round1,0,2026-07-09T09:27:36.894057+00:00,2026-07-09T09:27:36.926763+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,lf_wr_round1,0,2026-07-09T09:27:36.927073+00:00,2026-07-09T09:27:36.957907+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,df_ss_round1,0,2026-07-09T09:27:36.958162+00:00,2026-07-09T09:27:36.981420+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,df_cs_round1,0,2026-07-09T09:27:36.981655+00:00,2026-07-09T09:27:36.997772+00:00,,,,1,,,,
6fe186f1174447e2bdbabfa7457b9394,duckdb,1.5.2,tpcds,1,local-test,maintenance,bench_aab8756c,df_ws_round1,0,2026-07-09T09:27:36.998614+00:00,2026-07-09T09:27:37.017689+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,lf_ss_round1,0,2026-07-09T09:53:50.377532+00:00,2026-07-09T09:53:50.462494+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,lf_sr_round1,0,2026-07-09T09:53:50.463350+00:00,2026-07-09T09:53:50.495650+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,lf_cs_round1,0,2026-07-09T09:53:50.496198+00:00,2026-07-09T09:53:50.571525+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,lf_cr_round1,0,2026-07-09T09:53:50.571848+00:00,2026-07-09T09:53:50.608590+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,lf_ws_round1,0,2026-07-09T09:53:50.608847+00:00,2026-07-09T09:53:50.665731+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,lf_wr_round1,0,2026-07-09T09:53:50.666168+00:00,2026-07-09T09:53:50.703128+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,df_ss_round1,0,2026-07-09T09:53:50.703432+00:00,2026-07-09T09:53:50.800985+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,df_cs_round1,0,2026-07-09T09:53:50.801240+00:00,2026-07-09T09:53:50.831658+00:00,,,,1,,,,
5383bdb202104fbf81f172aa89e07498,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_e3eef4a5,df_ws_round1,0,2026-07-09T09:53:50.831880+00:00,2026-07-09T09:53:50.860150+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,lf_ss_round1,0,2026-07-09T09:54:58.982691+00:00,2026-07-09T09:54:59.333916+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,lf_sr_round1,0,2026-07-09T09:54:59.334345+00:00,2026-07-09T09:54:59.530582+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,lf_cs_round1,0,2026-07-09T09:54:59.530892+00:00,2026-07-09T09:54:59.816716+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,lf_cr_round1,0,2026-07-09T09:54:59.817026+00:00,2026-07-09T09:54:59.998391+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,lf_ws_round1,0,2026-07-09T09:54:59.998760+00:00,2026-07-09T09:55:00.266748+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,lf_wr_round1,0,2026-07-09T09:55:00.267110+00:00,2026-07-09T09:55:00.515059+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,df_ss_round1,0,2026-07-09T09:55:00.515399+00:00,2026-07-09T09:55:02.305842+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,df_cs_round1,0,2026-07-09T09:55:02.306323+00:00,2026-07-09T09:55:02.543337+00:00,,,,1,,,,
7ef05fee19bd4868ae91bb95af4b8427,duckdb,1.5.2,tpcds,10,local-test,maintenance,bench_34b454ab,df_ws_round1,0,2026-07-09T09:55:02.543664+00:00,2026-07-09T09:55:03.005977+00:00,,,,1,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_ss_round1,0,2026-07-09T13:47:19.847619+00:00,2026-07-09T13:47:19.940131+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_sr_round1,0,2026-07-09T13:47:19.940469+00:00,2026-07-09T13:47:19.977667+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_cs_round1,0,2026-07-09T13:47:19.977950+00:00,2026-07-09T13:47:20.056606+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_cr_round1,0,2026-07-09T13:47:20.056864+00:00,2026-07-09T13:47:20.099251+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_ws_round1,0,2026-07-09T13:47:20.099525+00:00,2026-07-09T13:47:20.156908+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_wr_round1,0,2026-07-09T13:47:20.157417+00:00,2026-07-09T13:47:20.195777+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_ss_round1,0,2026-07-09T13:47:20.196060+00:00,2026-07-09T13:47:20.293175+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_cs_round1,0,2026-07-09T13:47:20.293455+00:00,2026-07-09T13:47:20.339691+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_ws_round1,0,2026-07-09T13:47:20.339935+00:00,2026-07-09T13:47:20.374596+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_ss_round2,0,2026-07-09T13:47:20.563317+00:00,2026-07-09T13:47:20.645169+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_sr_round2,0,2026-07-09T13:47:20.645298+00:00,2026-07-09T13:47:20.677612+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_cs_round2,0,2026-07-09T13:47:20.677727+00:00,2026-07-09T13:47:20.752047+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_cr_round2,0,2026-07-09T13:47:20.752160+00:00,2026-07-09T13:47:20.793146+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_ws_round2,0,2026-07-09T13:47:20.793264+00:00,2026-07-09T13:47:20.855031+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_wr_round2,0,2026-07-09T13:47:20.855170+00:00,2026-07-09T13:47:20.896380+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_ss_round2,0,2026-07-09T13:47:20.896495+00:00,2026-07-09T13:47:21.035505+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_cs_round2,0,2026-07-09T13:47:21.035606+00:00,2026-07-09T13:47:21.078748+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_ws_round2,0,2026-07-09T13:47:21.078837+00:00,2026-07-09T13:47:21.116583+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_ss_round3,0,2026-07-09T13:47:21.342288+00:00,2026-07-09T13:47:21.417522+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_sr_round3,0,2026-07-09T13:47:21.417640+00:00,2026-07-09T13:47:21.448628+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_cs_round3,0,2026-07-09T13:47:21.448733+00:00,2026-07-09T13:47:21.518425+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_cr_round3,0,2026-07-09T13:47:21.518541+00:00,2026-07-09T13:47:21.557480+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_ws_round3,0,2026-07-09T13:47:21.557590+00:00,2026-07-09T13:47:21.609952+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,lf_wr_round3,0,2026-07-09T13:47:21.610053+00:00,2026-07-09T13:47:21.642847+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_ss_round3,0,2026-07-09T13:47:21.642941+00:00,2026-07-09T13:47:21.781145+00:00,,,,10,,,,
741cca66d8884207b7a0dd47add2217a,duckdb,1.5.2,tpcds,10,local-dev,maintenance,bench_049438eb,df_cs_round3,0,2026-07-09T13:47:21.781243+00:00,2026-07-09T13:47:21.836265+00:00,,,,10,,,,
